# Created by: riboviz
# Date: 2023-04-05 13:33:17
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
ORF	readcount	rpb	tpm
augustus_masked-SAKL0C-processed-gene-2.74	0	0	0
augustus_masked-SAKL0C-processed-gene-2.75	0	0	0
augustus_masked-SAKL0C-processed-gene-2.76	0	0	0
augustus_masked-SAKL0C-processed-gene-2.77	0	0	0
augustus_masked-SAKL0C-processed-gene-2.78	0	0	0
augustus_masked-SAKL0C-processed-gene-2.79	0	0	0
augustus_masked-SAKL0C-processed-gene-2.80	0	0	0
augustus_masked-SAKL0C-processed-gene-2.81	0	0	0
augustus_masked-SAKL0C-processed-gene-2.83	0	0	0
augustus_masked-SAKL0C-processed-gene-2.84	0	0	0
augustus_masked-SAKL0C-processed-gene-2.85	0	0	0
augustus_masked-SAKL0C-processed-gene-2.86	0	0	0
augustus_masked-SAKL0C-processed-gene-2.87	0	0	0
augustus_masked-SAKL0C-processed-gene-2.88	0	0	0
augustus_masked-SAKL0C-processed-gene-2.89	0	0	0
augustus_masked-SAKL0C-processed-gene-2.90	0	0	0
augustus_masked-SAKL0C-processed-gene-2.91	0	0	0
augustus_masked-SAKL0C-processed-gene-2.92	0	0	0
augustus_masked-SAKL0C-processed-gene-2.93	0	0	0
augustus_masked-SAKL0C-processed-gene-2.94	0	0	0
augustus_masked-SAKL0C-processed-gene-2.98	0	0	0
augustus_masked-SAKL0C-processed-gene-2.99	0	0	0
augustus_masked-SAKL0C-processed-gene-3.0	0	0	0
augustus_masked-SAKL0C-processed-gene-3.1	0	0	0
augustus_masked-SAKL0C-processed-gene-3.10	0	0	0
augustus_masked-SAKL0C-processed-gene-3.11	0	0	0
augustus_masked-SAKL0C-processed-gene-3.13	1	0.000223613595706619	201.991303268132
augustus_masked-SAKL0C-processed-gene-3.14	0	0	0
augustus_masked-SAKL0C-processed-gene-3.15	0	0	0
augustus_masked-SAKL0C-processed-gene-3.16	0	0	0
augustus_masked-SAKL0C-processed-gene-3.17	0	0	0
augustus_masked-SAKL0C-processed-gene-3.2	0	0	0
augustus_masked-SAKL0C-processed-gene-3.20	0	0	0
augustus_masked-SAKL0C-processed-gene-3.21	0	0	0
augustus_masked-SAKL0C-processed-gene-3.22	0	0	0
augustus_masked-SAKL0C-processed-gene-3.23	0	0	0
augustus_masked-SAKL0C-processed-gene-3.25	0	0	0
augustus_masked-SAKL0C-processed-gene-3.26	0	0	0
augustus_masked-SAKL0C-processed-gene-3.27	0	0	0
augustus_masked-SAKL0C-processed-gene-3.28	0	0	0
augustus_masked-SAKL0C-processed-gene-3.29	0	0	0
augustus_masked-SAKL0C-processed-gene-3.3	0	0	0
augustus_masked-SAKL0C-processed-gene-3.30	0	0	0
augustus_masked-SAKL0C-processed-gene-3.31	0	0	0
augustus_masked-SAKL0C-processed-gene-3.32	0	0	0
augustus_masked-SAKL0C-processed-gene-3.33	0	0	0
augustus_masked-SAKL0C-processed-gene-3.34	0	0	0
augustus_masked-SAKL0C-processed-gene-3.35	0	0	0
augustus_masked-SAKL0C-processed-gene-3.38	0	0	0
augustus_masked-SAKL0C-processed-gene-3.39	0	0	0
augustus_masked-SAKL0C-processed-gene-3.4	0	0	0
augustus_masked-SAKL0C-processed-gene-3.5	0	0	0
augustus_masked-SAKL0C-processed-gene-3.6	0	0	0
augustus_masked-SAKL0C-processed-gene-3.7	0	0	0
augustus_masked-SAKL0C-processed-gene-3.8	0	0	0
augustus_masked-SAKL0C-processed-gene-3.9	0	0	0
augustus_masked-SAKL0C-processed-gene-4.0	0	0	0
augustus_masked-SAKL0C-processed-gene-4.1	5	0.0027027027027027	2441.36515733807
augustus_masked-SAKL0C-processed-gene-4.10	0	0	0
augustus_masked-SAKL0C-processed-gene-4.11	0	0	0
augustus_masked-SAKL0C-processed-gene-4.14	0	0	0
augustus_masked-SAKL0C-processed-gene-4.15	3	0.00498338870431894	4501.52047283265
augustus_masked-SAKL0C-processed-gene-4.16	0	0	0
augustus_masked-SAKL0C-processed-gene-4.17	0	0	0
augustus_masked-SAKL0C-processed-gene-4.18	0	0	0
augustus_masked-SAKL0C-processed-gene-4.20	0	0	0
augustus_masked-SAKL0C-processed-gene-4.21	0	0	0
augustus_masked-SAKL0C-processed-gene-4.23	0	0	0
augustus_masked-SAKL0C-processed-gene-4.24	0	0	0
augustus_masked-SAKL0C-processed-gene-4.25	0	0	0
augustus_masked-SAKL0C-processed-gene-4.26	2	0.00454545454545455	4105.93231006857
augustus_masked-SAKL0C-processed-gene-4.27	0	0	0
augustus_masked-SAKL0C-processed-gene-4.28	0	0	0
augustus_masked-SAKL0C-processed-gene-4.29	0	0	0
augustus_masked-SAKL0C-processed-gene-4.3	0	0	0
augustus_masked-SAKL0C-processed-gene-4.30	0	0	0
augustus_masked-SAKL0C-processed-gene-4.31	0	0	0
augustus_masked-SAKL0C-processed-gene-4.32	0	0	0
augustus_masked-SAKL0C-processed-gene-4.33	0	0	0
augustus_masked-SAKL0C-processed-gene-4.4	0	0	0
augustus_masked-SAKL0C-processed-gene-4.6	0	0	0
augustus_masked-SAKL0C-processed-gene-4.7	0	0	0
augustus_masked-SAKL0C-processed-gene-4.9	0	0	0
augustus_masked-SAKL0C-processed-gene-5.1	0	0	0
augustus_masked-SAKL0C-processed-gene-5.10	0	0	0
augustus_masked-SAKL0C-processed-gene-5.11	1	0.00166944908180301	1508.02188349764
augustus_masked-SAKL0C-processed-gene-5.12	0	0	0
augustus_masked-SAKL0C-processed-gene-5.13	0	0	0
augustus_masked-SAKL0C-processed-gene-5.14	0	0	0
augustus_masked-SAKL0C-processed-gene-5.15	0	0	0
augustus_masked-SAKL0C-processed-gene-5.16	0	0	0
augustus_masked-SAKL0C-processed-gene-5.18	0	0	0
augustus_masked-SAKL0C-processed-gene-5.19	0	0	0
augustus_masked-SAKL0C-processed-gene-5.23	0	0	0
augustus_masked-SAKL0C-processed-gene-5.24	0	0	0
augustus_masked-SAKL0C-processed-gene-5.25	0	0	0
augustus_masked-SAKL0C-processed-gene-5.26	0	0	0
augustus_masked-SAKL0C-processed-gene-5.27	1	0.000958772770853308	866.064341529325
augustus_masked-SAKL0C-processed-gene-5.29	0	0	0
augustus_masked-SAKL0C-processed-gene-5.30	0	0	0
augustus_masked-SAKL0C-processed-gene-5.31	0	0	0
augustus_masked-SAKL0C-processed-gene-5.32	0	0	0
augustus_masked-SAKL0C-processed-gene-5.34	0	0	0
augustus_masked-SAKL0C-processed-gene-5.35	0	0	0
augustus_masked-SAKL0C-processed-gene-5.36	0	0	0
augustus_masked-SAKL0C-processed-gene-5.37	0	0	0
augustus_masked-SAKL0C-processed-gene-5.38	0	0	0
augustus_masked-SAKL0C-processed-gene-5.39	0	0	0
augustus_masked-SAKL0C-processed-gene-5.40	0	0	0
augustus_masked-SAKL0C-processed-gene-5.5	0	0	0
augustus_masked-SAKL0C-processed-gene-5.6	0	0	0
augustus_masked-SAKL0C-processed-gene-5.7	0	0	0
augustus_masked-SAKL0C-processed-gene-5.8	1	0.000829875518672199	749.630795199241
augustus_masked-SAKL0C-processed-gene-6.10	0	0	0
augustus_masked-SAKL0C-processed-gene-6.11	0	0	0
augustus_masked-SAKL0C-processed-gene-6.12	0	0	0
augustus_masked-SAKL0C-processed-gene-6.14	0	0	0
augustus_masked-SAKL0C-processed-gene-6.16	0	0	0
augustus_masked-SAKL0C-processed-gene-6.17	0	0	0
augustus_masked-SAKL0C-processed-gene-6.18	0	0	0
augustus_masked-SAKL0C-processed-gene-6.19	0	0	0
augustus_masked-SAKL0C-processed-gene-6.21	0	0	0
augustus_masked-SAKL0C-processed-gene-6.22	0	0	0
augustus_masked-SAKL0C-processed-gene-6.24	0	0	0
augustus_masked-SAKL0C-processed-gene-6.25	0	0	0
augustus_masked-SAKL0C-processed-gene-6.27	0	0	0
augustus_masked-SAKL0C-processed-gene-6.28	0	0	0
augustus_masked-SAKL0C-processed-gene-6.29	0	0	0
augustus_masked-SAKL0C-processed-gene-6.30	0	0	0
augustus_masked-SAKL0C-processed-gene-6.31	0	0	0
augustus_masked-SAKL0C-processed-gene-6.32	0	0	0
augustus_masked-SAKL0C-processed-gene-6.33	0	0	0
augustus_masked-SAKL0C-processed-gene-6.34	0	0	0
augustus_masked-SAKL0C-processed-gene-6.35	0	0	0
augustus_masked-SAKL0C-processed-gene-6.36	0	0	0
augustus_masked-SAKL0C-processed-gene-6.37	0	0	0
augustus_masked-SAKL0C-processed-gene-6.38	0	0	0
augustus_masked-SAKL0C-processed-gene-6.39	0	0	0
augustus_masked-SAKL0C-processed-gene-6.4	0	0	0
augustus_masked-SAKL0C-processed-gene-6.40	0	0	0
augustus_masked-SAKL0C-processed-gene-6.41	0	0	0
augustus_masked-SAKL0C-processed-gene-6.42	0	0	0
augustus_masked-SAKL0C-processed-gene-6.43	0	0	0
augustus_masked-SAKL0C-processed-gene-6.45	0	0	0
augustus_masked-SAKL0C-processed-gene-6.5	0	0	0
augustus_masked-SAKL0C-processed-gene-6.7	0	0	0
augustus_masked-SAKL0C-processed-gene-6.9	0	0	0
augustus_masked-SAKL0C-processed-gene-7.10	0	0	0
augustus_masked-SAKL0C-processed-gene-7.11	0	0	0
augustus_masked-SAKL0C-processed-gene-7.12	0	0	0
augustus_masked-SAKL0C-processed-gene-7.13	0	0	0
augustus_masked-SAKL0C-processed-gene-7.16	0	0	0
augustus_masked-SAKL0C-processed-gene-7.17	0	0	0
augustus_masked-SAKL0C-processed-gene-7.18	0	0	0
augustus_masked-SAKL0C-processed-gene-7.19	0	0	0
augustus_masked-SAKL0C-processed-gene-7.20	0	0	0
augustus_masked-SAKL0C-processed-gene-7.23	0	0	0
augustus_masked-SAKL0C-processed-gene-7.25	0	0	0
augustus_masked-SAKL0C-processed-gene-7.29	0	0	0
augustus_masked-SAKL0C-processed-gene-7.30	0	0	0
augustus_masked-SAKL0C-processed-gene-7.31	0	0	0
augustus_masked-SAKL0C-processed-gene-7.33	0	0	0
augustus_masked-SAKL0C-processed-gene-7.34	0	0	0
augustus_masked-SAKL0C-processed-gene-7.35	0	0	0
augustus_masked-SAKL0C-processed-gene-7.36	0	0	0
augustus_masked-SAKL0C-processed-gene-7.37	0	0	0
augustus_masked-SAKL0C-processed-gene-7.38	0	0	0
augustus_masked-SAKL0C-processed-gene-7.39	0	0	0
augustus_masked-SAKL0C-processed-gene-7.43	0	0	0
augustus_masked-SAKL0C-processed-gene-7.44	0	0	0
augustus_masked-SAKL0C-processed-gene-7.45	0	0	0
augustus_masked-SAKL0C-processed-gene-7.46	0	0	0
augustus_masked-SAKL0C-processed-gene-7.6	0	0	0
augustus_masked-SAKL0C-processed-gene-7.7	1	0.000766871165644172	692.718641269238
augustus_masked-SAKL0C-processed-gene-7.9	1	0.000502260170768458	453.69417790813
augustus_masked-SAKL0C-processed-gene-8.18	0	0	0
augustus_masked-SAKL0C-processed-gene-8.19	0	0	0
augustus_masked-SAKL0C-processed-gene-8.21	0	0	0
augustus_masked-SAKL0C-processed-gene-8.22	0	0	0
augustus_masked-SAKL0C-processed-gene-8.23	0	0	0
augustus_masked-SAKL0C-processed-gene-8.24	0	0	0
augustus_masked-SAKL0C-processed-gene-8.25	0	0	0
augustus_masked-SAKL0C-processed-gene-8.27	0	0	0
augustus_masked-SAKL0C-processed-gene-8.28	0	0	0
augustus_masked-SAKL0C-processed-gene-8.32	0	0	0
augustus_masked-SAKL0C-processed-gene-8.33	0	0	0
augustus_masked-SAKL0C-processed-gene-8.34	0	0	0
augustus_masked-SAKL0C-processed-gene-8.35	0	0	0
augustus_masked-SAKL0C-processed-gene-8.36	0	0	0
augustus_masked-SAKL0C-processed-gene-8.37	0	0	0
augustus_masked-SAKL0C-processed-gene-8.40	0	0	0
augustus_masked-SAKL0C-processed-gene-8.42	0	0	0
augustus_masked-SAKL0C-processed-gene-8.43	0	0	0
augustus_masked-SAKL0C-processed-gene-8.44	0	0	0
augustus_masked-SAKL0C-processed-gene-8.45	0	0	0
augustus_masked-SAKL0C-processed-gene-8.46	0	0	0
augustus_masked-SAKL0C-processed-gene-8.47	0	0	0
augustus_masked-SAKL0C-processed-gene-8.48	0	0	0
augustus_masked-SAKL0C-processed-gene-8.49	0	0	0
augustus_masked-SAKL0C-processed-gene-8.51	0	0	0
augustus_masked-SAKL0C-processed-gene-8.52	0	0	0
augustus_masked-SAKL0C-processed-gene-8.53	0	0	0
augustus_masked-SAKL0C-processed-gene-8.54	1	0.00075642965204236	683.286768695224
augustus_masked-SAKL0C-processed-gene-8.55	0	0	0
augustus_masked-SAKL0C-processed-gene-8.56	0	0	0
augustus_masked-SAKL0C-processed-gene-8.57	0	0	0
augustus_masked-SAKL0C-processed-gene-8.58	0	0	0
augustus_masked-SAKL0C-processed-gene-9.10	0	0	0
augustus_masked-SAKL0C-processed-gene-9.13	0	0	0
augustus_masked-SAKL0C-processed-gene-9.14	0	0	0
augustus_masked-SAKL0C-processed-gene-9.15	11	0.0105162523900574	9499.38450321792
augustus_masked-SAKL0C-processed-gene-9.16	0	0	0
augustus_masked-SAKL0C-processed-gene-9.18	1	0.000739644970414201	668.125080040744
augustus_masked-SAKL0C-processed-gene-9.19	0	0	0
augustus_masked-SAKL0C-processed-gene-9.21	0	0	0
augustus_masked-SAKL0C-processed-gene-9.22	1	0.00398406374501992	3598.82513233102
augustus_masked-SAKL0C-processed-gene-9.26	2	0.0021953896816685	1983.10671397384
augustus_masked-SAKL0C-processed-gene-9.27	0	0	0
augustus_masked-SAKL0C-processed-gene-9.28	0	0	0
augustus_masked-SAKL0C-processed-gene-9.29	3	0.00835654596100279	7548.51065360796
augustus_masked-SAKL0C-processed-gene-9.30	0	0	0
augustus_masked-SAKL0C-processed-gene-9.35	0	0	0
augustus_masked-SAKL0C-processed-gene-9.39	0	0	0
augustus_masked-SAKL0C-processed-gene-9.40	0	0	0
augustus_masked-SAKL0C-processed-gene-9.41	0	0	0
augustus_masked-SAKL0C-processed-gene-9.42	0	0	0
augustus_masked-SAKL0C-processed-gene-9.43	0	0	0
augustus_masked-SAKL0C-processed-gene-9.44	0	0	0
augustus_masked-SAKL0C-processed-gene-9.45	1	0.00218340611353712	1972.28189566613
augustus_masked-SAKL0C-processed-gene-9.46	0	0	0
augustus_masked-SAKL0C-processed-gene-9.47	0	0	0
augustus_masked-SAKL0C-processed-gene-9.5	0	0	0
augustus_masked-SAKL0C-processed-gene-9.6	0	0	0
augustus_masked-SAKL0D-processed-gene-0.100	0	0	0
augustus_masked-SAKL0D-processed-gene-0.101	0	0	0
augustus_masked-SAKL0D-processed-gene-0.102	0	0	0
augustus_masked-SAKL0D-processed-gene-0.103	0	0	0
augustus_masked-SAKL0D-processed-gene-0.104	0	0	0
augustus_masked-SAKL0D-processed-gene-0.105	0	0	0
augustus_masked-SAKL0D-processed-gene-0.106	0	0	0
augustus_masked-SAKL0D-processed-gene-0.107	0	0	0
augustus_masked-SAKL0D-processed-gene-0.108	0	0	0
augustus_masked-SAKL0D-processed-gene-0.109	0	0	0
augustus_masked-SAKL0D-processed-gene-0.110	0	0	0
augustus_masked-SAKL0D-processed-gene-0.111	1	0.000718907260963336	649.392601161097
augustus_masked-SAKL0D-processed-gene-0.112	0	0	0
augustus_masked-SAKL0D-processed-gene-0.113	0	0	0
augustus_masked-SAKL0D-processed-gene-0.114	0	0	0
augustus_masked-SAKL0D-processed-gene-0.117	0	0	0
augustus_masked-SAKL0D-processed-gene-0.118	0	0	0
augustus_masked-SAKL0D-processed-gene-0.120	1	0.0033112582781457	2991.0765172685
augustus_masked-SAKL0D-processed-gene-0.83	0	0	0
augustus_masked-SAKL0D-processed-gene-0.85	0	0	0
augustus_masked-SAKL0D-processed-gene-0.86	0	0	0
augustus_masked-SAKL0D-processed-gene-0.88	0	0	0
augustus_masked-SAKL0D-processed-gene-0.89	0	0	0
augustus_masked-SAKL0D-processed-gene-0.90	0	0	0
augustus_masked-SAKL0D-processed-gene-0.92	0	0	0
augustus_masked-SAKL0D-processed-gene-0.93	0	0	0
augustus_masked-SAKL0D-processed-gene-0.94	0	0	0
augustus_masked-SAKL0D-processed-gene-0.95	0	0	0
augustus_masked-SAKL0D-processed-gene-0.96	0	0	0
augustus_masked-SAKL0D-processed-gene-0.97	0	0	0
augustus_masked-SAKL0D-processed-gene-0.99	0	0	0
augustus_masked-SAKL0D-processed-gene-1.11	0	0	0
augustus_masked-SAKL0D-processed-gene-1.13	0	0	0
augustus_masked-SAKL0D-processed-gene-1.14	0	0	0
augustus_masked-SAKL0D-processed-gene-1.15	0	0	0
augustus_masked-SAKL0D-processed-gene-1.16	0	0	0
augustus_masked-SAKL0D-processed-gene-1.18	0	0	0
augustus_masked-SAKL0D-processed-gene-1.19	0	0	0
augustus_masked-SAKL0D-processed-gene-1.20	0	0	0
augustus_masked-SAKL0D-processed-gene-1.21	0	0	0
augustus_masked-SAKL0D-processed-gene-1.22	1	0.000346620450606586	313.104023644744
augustus_masked-SAKL0D-processed-gene-1.24	0	0	0
augustus_masked-SAKL0D-processed-gene-1.25	0	0	0
augustus_masked-SAKL0D-processed-gene-1.26	0	0	0
augustus_masked-SAKL0D-processed-gene-1.27	1	0.00023121387283237	208.856672419673
augustus_masked-SAKL0D-processed-gene-1.29	0	0	0
augustus_masked-SAKL0D-processed-gene-1.30	0	0	0
augustus_masked-SAKL0D-processed-gene-1.31	0	0	0
augustus_masked-SAKL0D-processed-gene-1.32	0	0	0
augustus_masked-SAKL0D-processed-gene-1.33	0	0	0
augustus_masked-SAKL0D-processed-gene-1.36	0	0	0
augustus_masked-SAKL0D-processed-gene-1.38	0	0	0
augustus_masked-SAKL0D-processed-gene-1.39	0	0	0
augustus_masked-SAKL0D-processed-gene-1.40	1	0.00143266475644699	1294.13339285829
augustus_masked-SAKL0D-processed-gene-1.42	0	0	0
augustus_masked-SAKL0D-processed-gene-1.43	0	0	0
augustus_masked-SAKL0D-processed-gene-1.45	0	0	0
augustus_masked-SAKL0D-processed-gene-1.9	0	0	0
augustus_masked-SAKL0D-processed-gene-10.10	0	0	0
augustus_masked-SAKL0D-processed-gene-10.11	0	0	0
augustus_masked-SAKL0D-processed-gene-10.12	36	0.0206659012629162	18667.6141766608
augustus_masked-SAKL0D-processed-gene-10.14	0	0	0
augustus_masked-SAKL0D-processed-gene-10.15	0	0	0
augustus_masked-SAKL0D-processed-gene-10.18	0	0	0
augustus_masked-SAKL0D-processed-gene-10.19	0	0	0
augustus_masked-SAKL0D-processed-gene-10.20	0	0	0
augustus_masked-SAKL0D-processed-gene-10.21	0	0	0
augustus_masked-SAKL0D-processed-gene-10.22	0	0	0
augustus_masked-SAKL0D-processed-gene-10.24	0	0	0
augustus_masked-SAKL0D-processed-gene-10.25	0	0	0
augustus_masked-SAKL0D-processed-gene-10.26	0	0	0
augustus_masked-SAKL0D-processed-gene-10.27	0	0	0
augustus_masked-SAKL0D-processed-gene-10.29	0	0	0
augustus_masked-SAKL0D-processed-gene-10.30	0	0	0
augustus_masked-SAKL0D-processed-gene-10.31	0	0	0
augustus_masked-SAKL0D-processed-gene-10.32	0	0	0
augustus_masked-SAKL0D-processed-gene-10.33	0	0	0
augustus_masked-SAKL0D-processed-gene-10.34	0	0	0
augustus_masked-SAKL0D-processed-gene-10.35	0	0	0
augustus_masked-SAKL0D-processed-gene-10.36	0	0	0
augustus_masked-SAKL0D-processed-gene-10.38	0	0	0
augustus_masked-SAKL0D-processed-gene-10.39	0	0	0
augustus_masked-SAKL0D-processed-gene-10.4	0	0	0
augustus_masked-SAKL0D-processed-gene-10.40	0	0	0
augustus_masked-SAKL0D-processed-gene-10.41	0	0	0
augustus_masked-SAKL0D-processed-gene-10.42	0	0	0
augustus_masked-SAKL0D-processed-gene-10.44	0	0	0
augustus_masked-SAKL0D-processed-gene-10.45	0	0	0
augustus_masked-SAKL0D-processed-gene-10.46	0	0	0
augustus_masked-SAKL0D-processed-gene-10.6	0	0	0
augustus_masked-SAKL0D-processed-gene-10.7	3	0.00176470588235294	1594.06783802662
augustus_masked-SAKL0D-processed-gene-11.215	0	0	0
augustus_masked-SAKL0D-processed-gene-11.216	0	0	0
augustus_masked-SAKL0D-processed-gene-11.217	0	0	0
augustus_masked-SAKL0D-processed-gene-11.218	0	0	0
augustus_masked-SAKL0D-processed-gene-11.219	0	0	0
augustus_masked-SAKL0D-processed-gene-11.220	0	0	0
augustus_masked-SAKL0D-processed-gene-11.221	0	0	0
augustus_masked-SAKL0D-processed-gene-11.222	0	0	0
augustus_masked-SAKL0D-processed-gene-11.223	0	0	0
augustus_masked-SAKL0D-processed-gene-11.224	0	0	0
augustus_masked-SAKL0D-processed-gene-11.225	0	0	0
augustus_masked-SAKL0D-processed-gene-11.226	0	0	0
augustus_masked-SAKL0D-processed-gene-11.227	0	0	0
augustus_masked-SAKL0D-processed-gene-11.228	0	0	0
augustus_masked-SAKL0D-processed-gene-11.229	0	0	0
augustus_masked-SAKL0D-processed-gene-11.230	0	0	0
augustus_masked-SAKL0D-processed-gene-11.231	0	0	0
augustus_masked-SAKL0D-processed-gene-11.232	0	0	0
augustus_masked-SAKL0D-processed-gene-11.233	0	0	0
augustus_masked-SAKL0D-processed-gene-11.234	0	0	0
augustus_masked-SAKL0D-processed-gene-11.235	0	0	0
augustus_masked-SAKL0D-processed-gene-11.236	0	0	0
augustus_masked-SAKL0D-processed-gene-11.237	0	0	0
augustus_masked-SAKL0D-processed-gene-11.238	0	0	0
augustus_masked-SAKL0D-processed-gene-11.240	0	0	0
augustus_masked-SAKL0D-processed-gene-11.241	0	0	0
augustus_masked-SAKL0D-processed-gene-11.242	0	0	0
augustus_masked-SAKL0D-processed-gene-11.244	0	0	0
augustus_masked-SAKL0D-processed-gene-11.245	0	0	0
augustus_masked-SAKL0D-processed-gene-11.246	0	0	0
augustus_masked-SAKL0D-processed-gene-11.247	0	0	0
augustus_masked-SAKL0D-processed-gene-11.248	0	0	0
augustus_masked-SAKL0D-processed-gene-11.249	0	0	0
augustus_masked-SAKL0D-processed-gene-11.250	0	0	0
augustus_masked-SAKL0D-processed-gene-11.251	0	0	0
augustus_masked-SAKL0D-processed-gene-11.253	0	0	0
augustus_masked-SAKL0D-processed-gene-11.254	0	0	0
augustus_masked-SAKL0D-processed-gene-11.255	0	0	0
augustus_masked-SAKL0D-processed-gene-11.256	0	0	0
augustus_masked-SAKL0D-processed-gene-11.257	0	0	0
augustus_masked-SAKL0D-processed-gene-11.258	0	0	0
augustus_masked-SAKL0D-processed-gene-11.260	0	0	0
augustus_masked-SAKL0D-processed-gene-11.261	0	0	0
augustus_masked-SAKL0D-processed-gene-11.262	0	0	0
augustus_masked-SAKL0D-processed-gene-11.263	0	0	0
augustus_masked-SAKL0D-processed-gene-11.264	0	0	0
augustus_masked-SAKL0D-processed-gene-11.265	0	0	0
augustus_masked-SAKL0D-processed-gene-11.266	0	0	0
augustus_masked-SAKL0D-processed-gene-11.267	0	0	0
augustus_masked-SAKL0D-processed-gene-11.268	0	0	0
augustus_masked-SAKL0D-processed-gene-11.270	0	0	0
augustus_masked-SAKL0D-processed-gene-11.271	0	0	0
augustus_masked-SAKL0D-processed-gene-11.272	0	0	0
augustus_masked-SAKL0D-processed-gene-11.273	1	0.00181488203266788	1639.39221091667
augustus_masked-SAKL0D-processed-gene-11.274	0	0	0
augustus_masked-SAKL0D-processed-gene-11.275	0	0	0
augustus_masked-SAKL0D-processed-gene-11.278	0	0	0
augustus_masked-SAKL0D-processed-gene-11.281	0	0	0
augustus_masked-SAKL0D-processed-gene-11.282	0	0	0
augustus_masked-SAKL0D-processed-gene-11.283	1	0.000442869796279894	400.046549253802
augustus_masked-SAKL0D-processed-gene-11.284	0	0	0
augustus_masked-SAKL0D-processed-gene-11.285	0	0	0
augustus_masked-SAKL0D-processed-gene-11.287	0	0	0
augustus_masked-SAKL0D-processed-gene-11.288	0	0	0
augustus_masked-SAKL0D-processed-gene-11.289	2	0.00417536534446764	3771.62884432186
augustus_masked-SAKL0D-processed-gene-11.291	0	0	0
augustus_masked-SAKL0D-processed-gene-11.292	0	0	0
augustus_masked-SAKL0D-processed-gene-11.293	0	0	0
augustus_masked-SAKL0D-processed-gene-11.294	0	0	0
augustus_masked-SAKL0D-processed-gene-11.296	0	0	0
augustus_masked-SAKL0D-processed-gene-11.297	0	0	0
augustus_masked-SAKL0D-processed-gene-11.298	0	0	0
augustus_masked-SAKL0D-processed-gene-11.300	0	0	0
augustus_masked-SAKL0D-processed-gene-11.301	0	0	0
augustus_masked-SAKL0D-processed-gene-11.303	0	0	0
augustus_masked-SAKL0D-processed-gene-11.304	0	0	0
augustus_masked-SAKL0D-processed-gene-11.305	0	0	0
augustus_masked-SAKL0D-processed-gene-2.100	0	0	0
augustus_masked-SAKL0D-processed-gene-2.101	0	0	0
augustus_masked-SAKL0D-processed-gene-2.103	0	0	0
augustus_masked-SAKL0D-processed-gene-2.104	0	0	0
augustus_masked-SAKL0D-processed-gene-2.105	0	0	0
augustus_masked-SAKL0D-processed-gene-2.106	0	0	0
augustus_masked-SAKL0D-processed-gene-2.107	0	0	0
augustus_masked-SAKL0D-processed-gene-2.108	0	0	0
augustus_masked-SAKL0D-processed-gene-2.111	0	0	0
augustus_masked-SAKL0D-processed-gene-2.114	2	0.00110253583241455	995.926249410238
augustus_masked-SAKL0D-processed-gene-2.117	0	0	0
augustus_masked-SAKL0D-processed-gene-2.118	0	0	0
augustus_masked-SAKL0D-processed-gene-2.119	0	0	0
augustus_masked-SAKL0D-processed-gene-2.120	0	0	0
augustus_masked-SAKL0D-processed-gene-2.123	0	0	0
augustus_masked-SAKL0D-processed-gene-2.124	0	0	0
augustus_masked-SAKL0D-processed-gene-2.125	0	0	0
augustus_masked-SAKL0D-processed-gene-2.126	0	0	0
augustus_masked-SAKL0D-processed-gene-2.128	0	0	0
augustus_masked-SAKL0D-processed-gene-2.129	0	0	0
augustus_masked-SAKL0D-processed-gene-2.130	0	0	0
augustus_masked-SAKL0D-processed-gene-2.131	0	0	0
augustus_masked-SAKL0D-processed-gene-2.132	0	0	0
augustus_masked-SAKL0D-processed-gene-2.133	0	0	0
augustus_masked-SAKL0D-processed-gene-2.134	0	0	0
augustus_masked-SAKL0D-processed-gene-2.135	0	0	0
augustus_masked-SAKL0D-processed-gene-2.136	0	0	0
augustus_masked-SAKL0D-processed-gene-2.98	0	0	0
augustus_masked-SAKL0D-processed-gene-2.99	0	0	0
augustus_masked-SAKL0D-processed-gene-3.104	0	0	0
augustus_masked-SAKL0D-processed-gene-3.105	0	0	0
augustus_masked-SAKL0D-processed-gene-3.106	0	0	0
augustus_masked-SAKL0D-processed-gene-3.107	0	0	0
augustus_masked-SAKL0D-processed-gene-3.108	0	0	0
augustus_masked-SAKL0D-processed-gene-3.109	0	0	0
augustus_masked-SAKL0D-processed-gene-3.110	0	0	0
augustus_masked-SAKL0D-processed-gene-3.112	0	0	0
augustus_masked-SAKL0D-processed-gene-3.114	0	0	0
augustus_masked-SAKL0D-processed-gene-3.115	0	0	0
augustus_masked-SAKL0D-processed-gene-3.116	0	0	0
augustus_masked-SAKL0D-processed-gene-3.117	0	0	0
augustus_masked-SAKL0D-processed-gene-3.118	0	0	0
augustus_masked-SAKL0D-processed-gene-3.119	0	0	0
augustus_masked-SAKL0D-processed-gene-3.120	0	0	0
augustus_masked-SAKL0D-processed-gene-3.121	0	0	0
augustus_masked-SAKL0D-processed-gene-3.122	0	0	0
augustus_masked-SAKL0D-processed-gene-3.123	0	0	0
augustus_masked-SAKL0D-processed-gene-3.124	0	0	0
augustus_masked-SAKL0D-processed-gene-3.125	0	0	0
